,status_id,user_id,created_at,screen_name,text,source,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favourites_count,retweet_count,country_code,place_full_name,place_type,followers_count,friends_count,account_lang,account_created_at,verified,lang
16910170,1247146347100286980,892186235447521280,2020-04-06T12:57:14Z,ProfDisaster,@UDELDRC’s @UDelaware’s @JenniferTrivedi notes the importance of messaging from trusted sport leadership during #Covid_19 in this @MarketWatch Op Ed https://t.co/U5fUXXWPuX,Twitter for iPhone,,266178000.0,UDELDRC,False,False,257,0,,,,362,20,,2017-08-01T00:52:29Z,False,en
16912383,1247147601130127360,52238099,2020-04-06T13:02:13Z,mthopkins126,"Catch @smbravo66 President and CEO of @DE_Nonprofit , on @WDEL at 9:05 talking about #Covid_19 and it’s impacts on the #Delaware #nonprofit sector. #SupportDENonprofits",Twitter for iPad,,,,False,False,494,0,,,,454,442,,2009-06-30T00:05:56Z,False,en
16918802,1247150551885844483,42318672,2020-04-06T13:13:57Z,acherry13,"Rapid #COVID19 tests cost #Delaware $84,000, but are the results viable?  https://t.co/TKQ8kfBVbY | #netDE #deCOVID https://t.co/jnQdQ1gpO9",Twitter Web App,,,,False,False,4788,2,,,,4494,1212,,2009-05-25T01:07:12Z,True,en
16918960,1247150620617986049,49410168,2020-04-06T13:14:13Z,HarvardCorpGov,"Posted: Federal Forum Provision Possible Impact on D&amp;O Insurance, by @wilsonsonsini https://t.co/PopbaWQg4H #corpgov #delaware #covid19",hlscorpgovdev,,,,False,False,0,0,,,,13102,849,,2009-06-21T19:58:35Z,False,en
16921181,1247151594875092992,732083448,2020-04-06T13:18:05Z,CGGovernance,"HarvardCorpGovPosted: Federal Forum Provision Possible Impact on D&amp;O Insurance, by wilsonsonsini https://t.co/Jh6GVOtobo #corpgov #delaware #covid19 https://t.co/KhhTqjf26e",IFTTT,,,,True,False,68,0,,,,1195,822,,2012-08-02T03:50:05Z,False,en
16929679,1247155278694449153,186454786,2020-04-06T13:32:44Z,545587,Show your @delawaretech spirit while staying safe #FlattenTheCurve during #COVID19 pandemic. #DTCCpride https://t.co/yzAvA2aDmd,Twitter for iPhone,,,,False,False,251,2,,,,56,54,,2010-09-03T14:19:29Z,False,en
16930159,1247155500464189440,866855162392039424,2020-04-06T13:33:36Z,RBMainStreet,"Eureka! 🧐 Here's another great way to support local business! @Forbes 

#wearemainstreet #mainstreetusa #rehobothbeach #stayhomeandstaysafe #supportlocalbusiness #mondaymotivation #motivation #mondaymood #delaware #delawarebeaches #covid19 #supportlocal #shoplocal #eatlocal https://t.co/lnmZiOSxcP",Twitter Web App,,,,False,False,17,1,,,,79,58,,2017-05-23T03:15:50Z,False,en
16933351,1247156942813921280,172774041,2020-04-06T13:39:20Z,DefenseMediaNet,"@USNavy commissioned USS Delaware (SSN 791), its 18th Virginia-class #submarine. Due to #COVID19 -related restrictions, a future ceremony is being looked at. In the meantime, we invite you to view the online commissioning ceremony magazine. #Navy #history
https://t.co/PkBln0i8Wg",Hootsuite Inc.,,54885400.0,USNavy,False,False,1181,0,,,,2838,605,,2010-07-30T15:37:25Z,False,en
16933603,1247157068978626560,2927825419,2020-04-06T13:39:50Z,AtlasApp_US,"A modification to Governor Carney's State of #EmergencyDeclaration due to the #coronavirus outbreak now gives #LawEnforcement in #Delaware the authority to pull over out-of-state drivers
https://t.co/2x1j7MHh4m https://t.co/2qSFE8n6vQ",Twitter for Android,,,,False,False,140,0,,,,25401,20664,,2014-12-12T20:25:07Z,False,en
16946826,1247162578184388608,1263372482,2020-04-06T14:01:44Z,DeCAGV,"We have an #ERPO law in #Delaware. If you are worried about the presence of a firearm in your home, call local law enforcement and request a temporary removal. Let's disarm domestic violence and suicidal ideation, particularly during this #COVID19 crisis. https://t.co/Or06T28dhU",Twitter Web App,,,,True,False,1711,3,,,,420,1051,,2013-03-13T02:21:16Z,False,en
16949956,1247163865407713281,4895766591,2020-04-06T14:06:51Z,DennekIT,"We pray for everyone's good health. 
We understand everyone is working from home and the importance of good technical support. Dennek helps you with any urgency. 

Call  - 302-703-0790  | info@dennek.com
#StayHome #StaySafe #Covid19 #ITService #IT #Consulting #Delaware #Dennek https://t.co/bbnABMCTI8",Zoho Social,,,,False,False,0,0,,,,13,0,,2016-02-10T19:34:38Z,False,en
16950416,1247164060350775296,201827325,2020-04-06T14:07:37Z,MarkEichmann,Tune in alert. 90.9 FM or https://t.co/5qucMRDfYm and click the Listen Live button in the top left corner. #netDE @WHYYNews #Delaware #coronavirus https://t.co/eyJAVBEeeD,Twitter Web App,,,,True,False,979,0,,,,2777,1015,,2010-10-12T18:18:13Z,False,en
16966587,1247170712823050250,482114852,2020-04-06T14:34:03Z,TaylorGoebel,"Exponential increase in cases + limited beds = overwhelmed hospitals. So, are health systems in the Lower Shore/southern Delaware region prepared to combat the #CoronavirusOutbreak? https://t.co/oT1e9pstGk",Twitter for iPhone,,,,True,False,3008,2,,,,297,479,,2012-02-03T15:00:42Z,True,en
16984331,1247177792397225986,437220442,2020-04-06T15:02:11Z,DSGA_Golf,"Many golf courses are still open to Delaware residents only but this powerful graphic shows how Delaware is being impacted by #COVID19. Non-Delawareans need to stay out of Delaware if you are not part of an essential business.

#StayHomeDE #DoYourPart #SocialDistancing https://t.co/o5vVYPU2gR",Twitter Web App,,,,True,False,295,0,,,,1225,252,,2011-12-15T04:33:49Z,False,en
16989745,1247179997527396353,1004375641171603458,2020-04-06T15:10:57Z,choosedelaware,"Kudos to #Delaware-based @Incyte and @NIIMBL for their work in the battle against #COVID19!
https://t.co/Wl3eBBiUNz
#choosedelaware #resilientdelaware #inthistogether #biotech #netde",HubSpot,,,,False,False,425,4,,,,1373,909,,2018-06-06T14:53:08Z,False,en
17045236,1247201332940935175,201827325,2020-04-06T16:35:44Z,MarkEichmann,The state police are conducting the stops to thwart out-of-staters who come just patronize Delaware stores.  https://t.co/rRaFtr4lxA #netDE @WHYYNews #coronaviruspandemic,Twitter Web App,,,,False,False,980,0,,,,2777,1015,,2010-10-12T18:18:13Z,False,en
17054368,1247204991493976067,14336464,2020-04-06T16:50:16Z,deblacy,Here's the link to the YMCA of #delaware #Coronavirus fund: https://t.co/Y4k6FHMeZ2,Twitter Web App,,,,False,False,1162,0,,,,534,495,,2008-04-08T21:40:38Z,False,en
17055390,1247205426069934080,21018796,2020-04-06T16:52:00Z,MysteryPlaygrnd,Here's the link to the YMCA of Delaware Coronavirus Relief Fund https://t.co/nB2d4AsuZV #Delaware #coronavirus,TweetDeck,,,,False,False,3732,0,,,,2077,1898,,2009-02-16T19:47:47Z,False,en
17057639,1247206356026830848,720373269803589632,2020-04-06T16:55:41Z,LennyDykstra,"That’s what I like to see, John in Nether Providence, Delco [Delaware County], PA! Using this #Coronavirus time off to teach the younger generation important life skills! Appreciate the @phillies shoutout there too.(Rest of u can send along similar videos!) #Phillies @debba1206 https://t.co/JpMKPVYTjV",Twitter for iPhone,,,,False,False,38459,3,,,,51558,4396,,2016-04-13T22:09:06Z,True,en
17060591,1247207456977170435,16408067,2020-04-06T17:00:04Z,ReadingEagle,Delaware State Police authorized to search out-of-state vehicles https://t.co/puv3vsO64e via @DTMattSmith #Delaware #Police #Transportation #PATravel #Travel #Coronavirus #COVID19,SocialFlow,,,,False,False,813,2,,,,53909,1671,,2008-09-22T19:18:31Z,True,en
17074674,1247213115281944576,713595522,2020-04-06T17:22:33Z,RealtorChaize,"#mentalhealthtip
.
.
.
#covid19 #mentalhealth #realestate #realestateagent #delco #delawarecounty #philadelphia #buyer #seller https://t.co/YmtHhaE1kj",Instagram,,,,False,False,13,0,,,,90,138,,2012-07-24T03:20:39Z,False,und
17078364,1247214655132532741,1343569735,2020-04-06T17:28:40Z,CSSPhiladelphia,"Thank you to staff at our CSS #DelawareCounty Family Service Center who are continuing to assist our neighbors in need &amp; impacted by #COVID19 by providing emergency food &amp; diapers. Need assistance?Visit➡️https://t.co/F134X9PEMO

@ArchPhilly @CCharitiesUSA #Delco https://t.co/Nl8KHbVJXT",Twitter Web App,,,,False,False,636,1,,,,327,280,,2013-04-11T05:02:48Z,False,en
17079467,1247215043525193728,92343143,2020-04-06T17:30:13Z,DelawareHealth,"CONFIRMED DELAWARE GENERAL HEALTH DISTRICT COVID-19 CASES: 75

https://t.co/PThAYzY27C #DedicatedDistancing #COVID19DGHDReady #COVID19OhioReady #COVID19 https://t.co/wynp7WqPmR",Twitter Web App,,,,False,False,602,10,,,,1514,503,,2009-11-24T19:19:42Z,False,en
17079581,1247215069475332100,713595522,2020-04-06T17:30:19Z,RealtorChaize,"If you need a home, you have options and resources.
.
.
#covid19 #realestate #realtor #seller #buyer #buyersagent #delawarecounty #delco #philadelphia #propertymanagement https://t.co/4xj1VJwvSO",Instagram,,,,False,False,13,0,,,,90,138,,2012-07-24T03:20:39Z,False,en
17088794,1247219052138975240,831908841172430849,2020-04-06T17:46:08Z,philanthropyDE,"Delaware's #COVID19 Strategic Response Fund awarded $350,000 to organizations providing services to communities throughout the state.  Read more here: https://t.co/71GPoeVD3e
@DelCommunity @DE_Nonprofit @UnitedWayDE https://t.co/GTltccMUVT",Twitter Web App,,,,False,False,1103,2,,,,348,193,,2017-02-15T16:51:38Z,False,en
17094489,1247221652846411777,257603156,2020-04-06T17:56:28Z,vilhelmjunnila,"When @realDonaldTrump and @NYGovCuomo are leading the charge against #Coronavirus on behalf of all Americans, where is @JoeBiden? Sheltering alone in his Delaware basement and getting virtually instructed by @TheLeadCNN anchor @jaketapper how to cough properly during the pandemic",Twitter Web App,,,,False,False,246,1,,,,1756,1501,,2011-02-25T19:49:33Z,False,en
17101722,1247224548350664709,1004375641171603458,2020-04-06T18:07:59Z,choosedelaware,"#DPP is surveying #Delaware businesses multiple times over the next weeks to gauge the effects of the #COVID19 crisis and determine how it can help. 
https://t.co/DoyiFCdzIV
#choosedelaware #resilientdelware #inthistogether #wecandothis #netde",HubSpot,,,,False,False,425,0,,,,1372,909,,2018-06-06T14:53:08Z,False,en
17103443,1247225344182149120,1097113567,2020-04-06T18:11:09Z,HughesHubbard,"This #advisory examines #BedBathandBeyond’s complaint against https://t.co/jSua3WMjmH, one of the first reported cases in a Delaware court involving a buyer not closing an #acquisition based on the effects of #COVID19: https://t.co/GgJQ7gG9S8 https://t.co/S8AaoVnyVS",Twitter Web App,,,,False,False,796,1,,,,1391,180,,2013-01-17T03:44:42Z,False,en
17109469,1247228169020719105,929068431546224646,2020-04-06T18:22:22Z,DE_Innovates,"Delaware biotech institutions @Incyte and @NIIMBL plan to fund the development of treatments and vaccines that could combat the #coronavirus pandemic. 

https://t.co/ZjBBxK1UYJ",Twitter Web App,,,,False,False,624,0,,,,438,493,,2017-11-10T19:29:10Z,False,en
17111289,1247229019180937222,855095537443459072,2020-04-06T18:25:45Z,ufcwlocal152,"#UFCW members across PA, DE, MD and NJ are asking @HanoverFoods to do whats right #CoronavirusOutbreak #COVID19 @ThePressofAC
@CBSPhilly @delawareonline
@FOX29philly @NBCPhiladelphia
@6abc @PhillyInquirer @Labor411
https://t.co/umtaH1SG76",Twitter for Android,,,,False,False,2569,2,,,,250,546,,2017-04-20T16:27:17Z,False,en
17112453,1247229576419389440,40338138,2020-04-06T18:27:58Z,canethrasher,"US cumulative COVID-19 mortality rates
Rate increase, April 1-April 5

46. Guam: 33.3%
47. Delaware: 27.3%
48. Montana: 20.0%
49. Utah: 14.3%
50. Idaho: 11.1%
51. North Dakota: 0.0%
51. South Dakota: 0.0%

#COVID19 #coronavirus
Data: https://t.co/XGBxlW1kr5",Twitter Web App,1.247229511789396e+18,40338138.0,canethrasher,False,False,358,1,,,,65,86,,2009-05-15T21:28:25Z,False,ro
17118977,1247232561195204611,227767527,2020-04-06T18:39:49Z,ToddCorillo,"The @USNavy's newest submarine quietly joined the fleet this weekend. A public commissioning for @USS_Delaware, built here in #HRVA @HIIndustries, had to be canceled due to #COVID19. Read more: https://t.co/2dAUqSa3qo @COMSUBLANT @USNavy @CNRMA @WTKR3 https://t.co/vxiYVNIWOt",Twitter Web App,,,,False,False,2,0,,,,3805,401,,2010-12-17T19:13:48Z,True,en
17119124,1247232618019663873,3332697201,2020-04-06T18:40:03Z,UDCEHD,"As families spend more time at home due to #COVID19, @UDSOE professor Roberta Golinkoff recommends families #GetOutside. In this @delawareonline op-ed, she shares a few examples of outdoor activities for kids. https://t.co/CrQHblqMbO",Hootsuite Inc.,,,,False,False,1681,0,,,,1329,693,,2015-06-18T14:39:22Z,False,en
17124990,1247235408745955331,105211066,2020-04-06T18:51:08Z,carlastoneintl,"For a constantly updated #covid19  #resources  list, got to World Trade Center Delaware web page: https://t.co/gxTg0kWKaH",LinkedIn,,,,False,False,689,1,,,,448,1185,,2010-01-15T18:04:08Z,False,en
17127212,1247236486451408900,142027267,2020-04-06T18:55:25Z,ErikaSalamanca,"#ColombianosEnWashingtonDC #Maryland #Virginia #Delaware #WestVirginia El #ConsuladoDeColombiaEnWashingtonDC presta el servicio de atención telefónica de 8:00 am a 8:00 pm de lunes a viernes, mientras dure la emergencia #COVID19 🦠. https://t.co/5T7URzwzzI",Twitter for iPhone,,,,False,False,6663,2,,,,71137,1095,,2010-05-09T18:45:34Z,True,es
17132593,1247238752457678853,221584833,2020-04-06T19:04:25Z,JillianMarrero,#psa #covid19 #coronavirus #stayhome #dontletmecatchyououtside #howboutdat @ Delaware https://t.co/YUsJjTAbRw,Instagram,,,,False,False,2061,0,,,,184,44,,2010-12-01T01:43:19Z,False,en
17137138,1247240872095350788,1140426116,2020-04-06T19:12:51Z,ChimesInc,"A special shout out to Joann, Kim and Kathleen for making cloth face masks for Chimes Delaware residents and staff. We’ve asked for 500 and one hundred were delivered today -  and the sewing continues. We are blessed to have their support!  #chimes #Covid_19 #thankyou #ChimesDE https://t.co/3PcMlG518Q",Twitter Web App,,,,False,False,685,2,,,,472,732,,2013-02-01T18:36:42Z,False,en
17166683,1247252500987682818,34448879,2020-04-06T19:59:03Z,Thirstygolfer,@DE_DOJ @Dartfirststate Yes that sounds safe 🙄 #Covid_19 #StayAtHome @Delaware_DHSS @JohnCarneyDE @RickJensenShow,Twitter for Android,1.2472412100723712e+18,1288593721.0,DE_DOJ,False,False,5654,0,,,,158,820,,2009-04-22T23:49:56Z,False,en
17186417,1247261265086550016,486987319,2020-04-06T20:33:53Z,WhiteandWil,A #businessdispute was filed in #Delaware bc an existing litigation stalled due to the #COVID19 related closure of the #NewYork Supreme Court. It remains to be seen whether courts will resolve disputes agreed to be resolved elsewhere. #commerciallitigation https://t.co/G9Wyopz7kr https://t.co/WfqDSxUA5A,Hootsuite Inc.,,,,False,False,258,0,,,,590,205,,2012-02-08T21:54:21Z,False,en
17188456,1247262293135708160,21057999,2020-04-06T20:37:58Z,TimesHeraldPA,"Visit and bookmark the @TimesHeraldPA's Coronavirus Resources Page for emergency information, assistance and aid for residents and businesses: https://t.co/AMkTq2DRqH #PANews #SwarthmorePA #DelawareCounty #Pennsylvania #Coronavirus #COVID19",SocialFlow,,,,False,False,155,0,,,,12585,3433,,2009-02-17T02:53:05Z,True,en
17203116,1247269819851956224,42318672,2020-04-06T21:07:52Z,acherry13,2 more #Delaware correctional officers have contracted #COVID19. 1 of them is hospitalized:  https://t.co/Z2d9Cnxuvq | #netDE #deCOVID,Twitter Web App,,,,False,False,4787,3,,,,4494,1212,,2009-05-25T01:07:12Z,True,en
17205634,1247271171051192325,1004375641171603458,2020-04-06T21:13:15Z,choosedelaware,"Support local businesses through #COVID19 by joining @DSCC's #DSCCLocalSwagChallenge! On April 7, post a pic of a local business-branded item and say why you love that biz.
#GreatAmericanBuyLocalDay #TagYourSwagDE
#choosedelaware #resilientdelaware #inthistogether #wecandothis https://t.co/tXYAAwSdvC",HubSpot,,,,False,False,425,1,,,,1372,909,,2018-06-06T14:53:08Z,False,en
17211262,1247274278430662660,269830089,2020-04-06T21:25:35Z,DaveLapell,"This is NY State Senator, Neil Breslin, 44th District, a #Democrat, at a McDonalds in Delaware. Why wasn't he practicing the state's Stay at Home order? Maybe Cuomo should fine him? #FoxNews #TheFive @greggutfeld @johncardillo @dbongino #StayHome #CoronaVirusUpdate #COVID19 https://t.co/T8UdyqjcC0",Twitter Web App,,,,False,False,32044,1,,,,339,364,,2011-03-21T14:39:08Z,False,en
17213370,1247275476198006785,1246094723003138050,2020-04-06T21:30:21Z,USAttyWeiss,Shout out to the children at the Middletown @KiddieAcademy who made cards for @NCCPD_DE Hero Help Behavioral Unit clients during this stressful time.  #Delaware continues to step up during #COVID19. https://t.co/LLcpJnWVC3,Twitter Web App,,,,False,False,3,4,,,,16,72,,2020-04-03T15:20:00Z,False,en
17215861,1247276952907591681,552066959,2020-04-06T21:36:13Z,DelawarePublic,Delaware has one new death related to COVID-19 and 110 new lab-confirmed cases. That brings Delaware's total cases so far to 783 and deaths to 15. #netde #Covid_19 #coronavirus,Twitter Web App,,,,False,False,337,4,,,,7220,661,,2012-04-12T18:28:59Z,False,en
17217714,1247278044877926400,71023584,2020-04-06T21:40:33Z,PaulWBNG,"Latest numbers of #coronavirus #COVID19 cases in Delaware County, New York - 1 person is dead, 41 positive cases, 5 discharged, 18 pending https://t.co/HPd3JWkwbD",Twitter Web App,,,,False,False,11768,0,,,,5214,770,,2009-09-02T17:36:44Z,True,en
17218608,1247278607149522956,139283160,2020-04-06T21:42:47Z,kr3at,"Delaware reports 110 new cases and 1 new death bringing total confirmed cases there to 783 and 15 total deaths.

#CoronaVirus #Covid19 #CoronaVirusOutbreak",Alexander Higgins,,,,False,False,9548,1,,,,18409,7091,,2010-05-02T03:52:20Z,False,en
17220175,1247279559835365376,42318672,2020-04-06T21:46:35Z,acherry13,"#Delaware's death toll ticks up by 1 from #COVID19, hospitalizations, cases continue dramatic rise: https://t.co/2r7SNS3mxg | #netDE #deCOVID https://t.co/WrcbVPwJzu",Twitter Web App,,,,False,False,4787,1,,,,4494,1212,,2009-05-25T01:07:12Z,True,en
17220642,1247279857920282626,552066959,2020-04-06T21:47:46Z,DelawarePublic,The latest on #COVID19 deaths and cases in #Delaware - and our interview with Gov. @JohnCarneyDE https://t.co/wlZxRBZn0n #netDE,Twitter Web App,,,,False,False,337,0,,,,7218,661,,2012-04-12T18:28:59Z,False,en
17222240,1247280845800574976,552066959,2020-04-06T21:51:41Z,DelawarePublic,"There are now 140 hospitalizations for the virus in Delaware. The state reports 71 recoveries, a number that's been stagnant for several days. #netde #Covid_19 #coronavirus",Twitter Web App,1.2472769529075917e+18,552066959.0,DelawarePublic,False,False,337,0,,,,7220,661,,2012-04-12T18:28:59Z,False,en
17222936,1247281271501402121,35858035,2020-04-06T21:53:23Z,delmarvalocal,When Will Coronavirus Peak &amp; End - Data From 50 U.S. States https://t.co/4eY9nNsnPm #Covid_19 #SocialDistancing #Delaware,Twitter Web App,,,,False,False,3058,0,,,,597,248,,2009-04-27T20:55:30Z,False,en
17231394,1247286195383664641,284377470,2020-04-06T22:12:57Z,teelehman,"Delaware is up to 783 recorded of #COVIDー19 with an additional fatality, bringing the number of #coronavirus-related deaths to 15. @wboc #NetDE #KentDE #SussexDE

New Castle County: 496
Kent: 128
Sussex: 159

State says 71 people have recovered and 6,851 tests were negative.",Twitter Web App,,,,False,False,21399,1,,,,2243,2862,,2011-04-19T05:14:25Z,False,en
17245555,1247295090747412481,458756590,2020-04-06T22:48:17Z,casssemyon,"#COVID19 Case Update for Delaware for April 6th per @Delaware_DHSS:

110 new cases today
783 total confirmed cases
New Castle County: 496
Kent: 128
Sussex: 159

15 deaths across the state as a result of the coronavirus. 71 people have recovered and 6,851 tests came back negative.",Twitter for iPhone,,,,False,False,10675,0,,,,12168,960,,2012-01-08T22:33:49Z,True,en
17252513,1247299850930192384,16083576,2020-04-06T23:07:12Z,CBSPhilly,#Coronavirus Delaware: President Trump Approves Disaster Declaration For State As Cases Near 800. https://t.co/3aAUe3UVIo,Twitter Web App,,,,False,False,4396,1,,,,195124,1284,,2008-09-01T15:25:37Z,True,en
17269377,1247313789810286595,1004375641171603458,2020-04-07T00:02:36Z,choosedelaware,"Support local businesses during #COVID19 with @DEStateChamber's #DSCCLocalSwagChallenge! On April 7, post a pic of a local business-branded item and say why you love that biz.
#GreatAmericanBuyLocalDay #TagYourSwagDE
#choosedelaware #resilientdelaware #inthistogether #wecandothis https://t.co/5LRrRBLRvk",HubSpot,,,,False,False,425,0,,,,1372,909,,2018-06-06T14:53:08Z,False,en
17274826,1247318271239602176,437220442,2020-04-07T00:20:24Z,DSGA_Golf,"🚨 #COVID19 Update 🚨

Golf courses in Delaware are allowed to continue operation but with new restrictions. Please stay safe, practice #socialdistancing, and adhere to all mandates set forth in the State of Emergency declaration.

Read More: https://t.co/ZSJvUTECPw https://t.co/0OgazpuuKb",Hootsuite Inc.,,,,False,False,294,0,,,,1225,252,,2011-12-15T04:33:49Z,False,en
17291934,1247333568776482817,362826419,2020-04-07T01:21:11Z,univision65phil,"En Delaware se informaron 783 casos de #coronavirus. Eso es 110 más que el domingo. El lunes, el estado informó una muerte más por un total de 15 víctimas mortales. https://t.co/P07PpbFZRs",Twitter Web App,,,,False,False,77,0,,,,2716,129,,2011-08-27T01:47:59Z,False,es
17325068,1247362369912745999,51627026,2020-04-07T03:15:38Z,mediamancomm,"Latest #coronavirus numbers in Pennsylvania, New Jersey and Delaware of people who have been diagnosed with the virus (as of 11 pm ET April 6 on @6abc).  The worst is yet to come, according to health professionals. https://t.co/6V8caWN2yQ",Twitter Web App,,,,False,False,33,0,,,,2563,2206,,2009-06-28T02:31:36Z,False,en
17342972,1247378956287913989,166326763,2020-04-07T04:21:33Z,GlobalPandemics,COVID-ALERT: Delaware police stopping out-of-state drivers as part of strict coronavirus lockdown measures - Global Pandemic News | #Coronavirus #COVID19 - https://t.co/ukWhIQ00AW https://t.co/YTwMirdk5Q,GlobalPandemic.NET,,,,False,False,2,0,,,,26341,25129,,2010-07-13T21:58:05Z,False,en
17345728,1247381649773473794,212483393,2020-04-07T04:32:15Z,The_Found_,#Delaware Police hold #coronavirus #checkpoint in Rehoboth https://t.co/nfwIxQc3Xo,Twitter for iPhone,,,,False,False,581,0,,,,1824,4674,,2010-11-06T05:53:49Z,False,en
17353720,1247389334241718273,358561434,2020-04-07T05:02:47Z,geniotweets,"La Casa Blanca dijo que 500 ventiladores prestados desde California serán enviados a Nevada, Maryland, Delaware, el Distrito de Columbia, las Islas Marianas del Norte y Guam mientras la nación enfrenta un aplastante de hospitalizaciones relacionadas con el #coronavirus #COVID19",Twitter for Android,,,,False,False,92622,4,ES,plaza de castilla de san rafael,poi,20296,23679,,2011-08-20T03:39:12Z,False,es
17399065,1247425607505514496,281592713,2020-04-07T07:26:55Z,NCCO_DE_Skywarn,Latest #COVID19 Numbers for Delaware.  More information avaialble at : https://t.co/Ae2njGLeJC https://t.co/B5L17UOXxj,TweetDeck,,,,False,False,208,1,,,,936,578,,2011-04-13T15:46:53Z,False,en
17400241,1247426382646345729,883128092356628480,2020-04-07T07:30:00Z,ydns102,由於 #美國 肺炎疫情仍然嚴重，4日成軍的維吉尼亞級潛艦 #德拉瓦號 只得取消成軍典禮，不過德拉瓦號還不是受到影響的美軍軍艦中最慘的一艘，詳情請看我們的報導：https://t.co/7qTCycd2Hf (圖片來源：取自美國海軍網站) #SSN791 #USSDelaware #COVID19 #military https://t.co/CQ4dazzPOv,TweetDeck,,,,False,False,352,0,,,,874,58,,2017-07-07T00:58:39Z,False,zh
17505565,1247504158577623040,749010251169529856,2020-04-07T12:39:03Z,Abacode_Cyber,"Cybersecurity concerns rise during coronavirus pandemic

Delaware First Media https://t.co/QvmjGtss46

#cybersecurity #infosec #malware #cybercrime #cyberattack #dataprotection #coronavirus #workfromhome #workremote #itsecurity #informationsecurity #ransomware #SOC2 #VCISO https://t.co/VXQxrSBIt7",Traject Social,,,,False,False,2029,5,,,,1267,4991,,2016-07-01T22:42:15Z,False,en
17511780,1247509624804315138,1202633043191709697,2020-04-07T13:00:46Z,AC_Excellence,"Delaware philanthropic organizations arm front-line nonprofits with the funds they need to fight #coronavirus. 

#philanthropycombatscovid #philanthropy https://t.co/Rr9Z4vYJ7v",Sprout Social,,,,False,False,15,0,,,,738,171,,2019-12-05T16:58:59Z,False,en
17512385,1247510038639513600,201827325,2020-04-07T13:02:25Z,MarkEichmann,"Four weeks ago, Delaware had 500 unemployment claims. Since Gov.  @JohnCarneyDE's stay-at-home order, that number has skyrocketed to 30,000. https://t.co/aWHPxWgQ72 #netDE #coronaviruspandemic @WHYYNews",Twitter Web App,,,,False,False,983,0,,,,2776,1015,,2010-10-12T18:18:13Z,False,en
17524149,1247520074480726016,613571914,2020-04-07T13:42:18Z,baymeehan,Sign of the times in Delaware where out-of-state travelers must shelter in place for 14 days. This is the car of a Marylander who stays in the off-season at a cottage across the street #covid_19 #coronavirus #lewesbeach https://t.co/5dQoe1ROml,Twitter for iPhone,,,,False,False,4151,0,,,,64,333,,2012-06-20T16:30:14Z,False,en
17543714,1247538962442285057,266178000,2020-04-07T14:57:21Z,UDELDRC,"For #Delaware, ""I think next week we're really going to see the worst of this,"" - Jennifer Horney, #DRC core faculty. https://t.co/2tS0pZ5e0L #COVID19 #Coronavirus @WDEL @UDelaware",TweetDeck,,,,False,False,45,2,,,,1312,13,,2011-03-14T20:11:32Z,False,en
17550635,1247545171258093568,799652508771766274,2020-04-07T15:22:01Z,Judson_Bennett,"Well now, folks, this is out of control... https://t.co/l7qYiaaswG #Delaware #CoastalNetwork #coronavirus #CoronaVirusUpdate #Corona",Twitter Web App,,,,False,False,198,0,,,,45,245,,2016-11-18T16:36:29Z,False,en
17579738,1247569830938640384,113122490,2020-04-07T17:00:01Z,NewarkDEPD,"Questions about the Governor's state of emergency orders? Call 2-1-1 or email DPHcall@delaware.gov. Please DO NOT call our 9-1-1 center with general questions.

See our resource page at https://t.co/F0kIMXCPdj for more.
#netde #newarkde #newarkdelaware #COVID19 #coronavirus https://t.co/2UavEmpD18",Twitter for Advertisers,,,,False,False,35,0,,,,5509,95,,2010-02-10T19:44:19Z,False,en
17591922,1247580620538216448,538369738,2020-04-07T17:42:53Z,DHIN_HIE,@Delaware_DHSS Thank you for helping keeping Delawareans informed about the State's response to #coronavirus #deCOVID,Sprout Social,1.2475787728969646e+18,47356175.0,Delaware_DHSS,False,False,2243,0,,,,2358,2927,,2012-03-27T18:09:02Z,False,en
17598676,1247586703054905344,523271196,2020-04-07T18:07:03Z,ByDenisDevine,"It’s back open today, &amp; provides #Fishtown &amp; Delaware River-fronting communities a chance at safe distancing &amp; healthy outdoor exercise during #Covid_19. Now it’s up to us: Keep your distance!",Twitter for iPhone,1.2475867015240622e+18,523271196.0,ByDenisDevine,False,False,13541,1,,,,910,1276,,2012-03-13T13:43:59Z,False,en
17616594,1247605675947184131,40338138,2020-04-07T19:22:27Z,canethrasher,"US cumulative COVID-19 mortality rates
Rate increase, April 2-April 6

50. Delaware: 25.0%
51. Montana: 0.0%
51. North Dakota: 0.0%
51. Northern Mariana Islands: 0.0%

#COVID19 #coronavirus
Data: https://t.co/XGBxlW1kr5",Twitter Web App,1.247605602844631e+18,40338138.0,canethrasher,False,False,358,0,,,,65,86,,2009-05-15T21:28:25Z,False,ro
17620820,1247610680867524608,2419811587,2020-04-07T19:42:20Z,Philly_Kramer,#BREAKING: #coronavirus antibody testing will done in Delaware County. Workers essential to the Covid-19 fight will only be tested for now. Chester County became the first in PA to announce antibody testing yesterday @KYWNewsradio,Twitter for iPhone,,,,False,False,68,8,,,,758,116,,2014-03-31T01:53:22Z,True,en
